time,pair,direction,entry,sl,tp,risk_pct,volume,risk_amt,result,exit_price,exit_time,bars_held,pnl,balance,reason,score,_bar_idx
2010-12-29 12:00:00,USD/JPY,SELL,82.356,82.949,81.974071,1.0,0.07,97.66,win,81.974071,2010-12-29 12:00:00,4,62.9,9828.88,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,1596
2010-12-31 00:00:00,USD/JPY,SELL,81.414,82.526,81.016178,2.0,0.08,196.58,open,81.414,2010-12-31 00:00:00,0,0.0,9828.88,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1599
2011-06-27 00:00:00,XAU/USD,BUY,1540.2,1492.5,1587.9,1.0,0.01,100.0,loss,1492.5,2011-06-27 00:00:00,18,-100.0,9900.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,125
2011-08-08 00:00:00,XAU/USD,BUY,1593.35,1519.2,1719.405,1.0,0.01,99.0,win,1719.405,2011-08-08 00:00:00,15,168.3,10068.3,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,154
2011-08-08 00:00:00,XAU/USD,BUY,1662.19,1608.89,1707.756669,1.0,0.01,99.0,win,1707.756669,2011-08-08 00:00:00,3,84.64,10152.94,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,154
2011-08-19 00:00:00,XAU/USD,BUY,1766.54,1608.89,1854.123189,1.0,0.01,101.53,win,1854.123189,2011-08-19 00:00:00,6,56.41,10209.34,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,163
2011-09-02 00:00:00,XAU/USD,BUY,1751.24,1608.89,1862.217582,1.0,0.01,102.09,win,1862.217582,2011-09-02 00:00:00,7,79.59,10288.93,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,173
2011-09-22 00:00:00,XAU/USD,BUY,1814.74,1723.19,1928.497779,2.0,0.01,205.78,loss,1723.19,2011-09-22 00:00:00,11,-205.78,10083.15,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,187
2011-02-07 04:00:00,USD/JPY,SELL,82.221,82.448,81.838561,1.0,0.19,100.0,loss,82.448,2011-02-07 04:00:00,1,-100.0,9900.0,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,157
2011-02-08 12:00:00,USD/JPY,SELL,82.297,83.196,81.942345,1.0,0.05,99.0,win,81.942345,2011-02-08 12:00:00,5,39.06,9939.06,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,165
2011-02-18 12:00:00,USD/JPY,BUY,83.29,83.093,83.585771,2.0,0.44,198.78,be,83.29,2011-02-18 12:00:00,2,0.0,9939.06,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,214
2011-02-21 20:00:00,USD/JPY,BUY,83.095,82.204,83.41246,2.0,0.1,198.78,win,83.41246,2011-02-21 20:00:00,6,70.82,10009.88,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,223
2011-03-03 12:00:00,USD/JPY,SELL,81.796,82.055,81.4593,2.0,0.34,200.2,loss,82.055,2011-03-03 12:00:00,3,-200.2,9809.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,270
2011-04-05 20:00:00,USD/JPY,BUY,84.323,83.851,84.9366,2.0,0.18,196.19,win,84.9366,2011-04-05 20:00:00,5,255.05,10064.73,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,415
2011-04-12 04:00:00,USD/JPY,BUY,84.814,83.851,86.0659,2.0,0.09,196.19,loss,83.851,2011-04-12 04:00:00,28,-196.19,9868.54,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,442
2011-04-13 00:00:00,USD/JPY,BUY,83.72,83.464,84.393338,2.0,0.34,197.37,be,83.72,2011-04-13 00:00:00,2,0.0,9868.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,447
2011-04-14 00:00:00,USD/JPY,BUY,83.896,83.498,84.507984,2.0,0.22,197.37,loss,83.498,2011-04-14 00:00:00,3,-197.37,9671.17,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,453
2011-04-15 00:00:00,USD/JPY,BUY,83.14,82.563708,83.716292,2.0,0.15,193.42,win,83.716292,2011-04-15 00:00:00,3,193.42,9864.59,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,459
2011-04-18 00:00:00,USD/JPY,BUY,83.203,82.957,83.5228,2.0,0.35,197.29,loss,82.957,2011-04-18 00:00:00,4,-197.29,9667.3,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,466
2011-05-11 12:00:00,USD/JPY,SELL,80.774,81.188,80.36,2.0,0.21,193.35,loss,81.188,2011-05-11 12:00:00,5,-193.35,9473.95,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,574
2011-06-15 12:00:00,USD/JPY,SELL,80.512,81.016,80.008,2.0,0.17,189.48,loss,81.016,2011-06-15 12:00:00,15,-189.48,9284.47,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,729
2011-07-19 16:00:00,USD/JPY,SELL,78.92,79.142,78.666148,2.0,0.37,185.69,loss,79.142,2011-07-19 16:00:00,1,-185.69,9098.78,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,879
2011-07-20 08:00:00,USD/JPY,SELL,78.949,79.142,78.638995,2.0,0.41,181.98,be,78.949,2011-07-20 08:00:00,1,0.0,9098.78,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,883
2011-07-21 16:00:00,USD/JPY,SELL,78.78,79.142,78.487642,2.0,0.22,181.98,win,78.487642,2011-07-21 16:00:00,5,146.97,9245.75,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,891
2011-07-24 20:00:00,USD/JPY,SELL,78.604,79.025,78.229166,2.0,0.19,184.91,win,78.229166,2011-07-24 20:00:00,5,164.63,9410.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,899
2011-07-26 00:00:00,USD/JPY,SELL,78.184,78.555,77.819775,2.0,0.22,188.21,loss,78.555,2011-07-26 00:00:00,4,-188.21,9222.17,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,906
2011-07-27 04:00:00,USD/JPY,SELL,78.052,78.555,77.669423,2.0,0.16,184.44,win,77.669423,2011-07-27 04:00:00,4,140.28,9362.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,913
2011-07-28 08:00:00,USD/JPY,SELL,78.029,78.555,77.683085,2.0,0.16,187.25,win,77.683085,2011-07-28 08:00:00,4,123.14,9485.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,920
2011-07-29 00:00:00,USD/JPY,SELL,77.735,77.9,77.429584,2.0,0.51,189.71,be,77.735,2011-07-29 00:00:00,1,0.0,9485.6,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,924
2011-07-29 20:00:00,USD/JPY,SELL,77.187,77.9,76.795812,2.0,0.12,189.71,win,76.795812,2011-07-29 20:00:00,2,104.08,9589.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,929
2011-08-18 04:00:00,USD/JPY,SELL,76.669,76.903,76.394473,2.0,0.36,191.79,be,76.669,2011-08-18 04:00:00,7,0.0,9589.68,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1012
2011-08-19 00:00:00,USD/JPY,SELL,76.56,76.903,76.297814,2.0,0.25,191.79,loss,76.903,2011-08-19 00:00:00,9,-191.79,9397.89,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1017
2011-08-21 20:00:00,USD/JPY,SELL,76.223,76.69,75.840285,2.0,0.18,187.96,loss,76.69,2011-08-21 20:00:00,3,-187.96,9209.93,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1023
2011-08-24 00:00:00,USD/JPY,SELL,76.788,77.011,76.397101,2.0,0.36,184.2,be,76.788,2011-08-24 00:00:00,10,0.0,9209.93,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1036
2011-08-24 16:00:00,USD/JPY,SELL,76.559,76.903,76.248315,2.0,0.24,184.2,loss,76.903,2011-08-24 16:00:00,8,-184.2,9025.73,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1040
2011-08-25 16:00:00,USD/JPY,SELL,77.209,77.577329,76.840671,2.0,0.22,180.51,loss,77.577329,2011-08-25 16:00:00,3,-180.51,8845.22,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1046
2011-08-26 08:00:00,USD/JPY,SELL,77.038,77.689,76.616424,2.0,0.12,176.9,win,76.616424,2011-08-26 08:00:00,1,114.56,8959.78,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1050
2011-08-29 12:00:00,USD/JPY,SELL,76.602,76.859,76.163866,2.0,0.31,179.2,loss,76.859,2011-08-29 12:00:00,5,-179.2,8780.58,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1058
2011-10-12 08:00:00,USD/JPY,SELL,76.69,76.832,76.5054,1.0,0.27,87.81,be,76.69,2011-10-12 08:00:00,7,0.0,8780.58,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,1255
2011-11-18 04:00:00,USD/JPY,SELL,77.047,77.408,76.790147,1.0,0.11,87.81,win,76.790147,2011-11-18 04:00:00,13,62.48,8843.06,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,1420
2011-11-21 12:00:00,USD/JPY,SELL,76.951,77.077,76.700206,2.0,0.62,176.86,be,76.951,2011-11-21 12:00:00,6,0.0,8843.06,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,1429
2011-11-22 00:00:00,USD/JPY,SELL,76.762,76.99,76.534374,2.0,0.34,176.86,loss,76.99,2011-11-22 00:00:00,6,-176.86,8666.2,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,1432
2011-11-23 12:00:00,USD/JPY,SELL,77.046,77.309,76.7041,2.0,0.29,173.32,loss,77.309,2011-11-23 12:00:00,6,-173.32,8492.88,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,1441
2011-11-25 00:00:00,USD/JPY,SELL,77.049,77.309,76.711,1.0,0.14,84.93,loss,77.309,2011-11-25 00:00:00,6,-84.93,8407.95,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,1450
2011-11-28 12:00:00,USD/JPY,SELL,77.687,77.988281,77.29533,1.0,0.12,84.08,loss,77.988281,2011-11-28 12:00:00,7,-84.08,8323.87,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,1460
2012-10-15 00:00:00,XAU/USD,BUY,1754.3,1736.45,1791.263218,2.0,0.03,200.0,loss,1736.45,2012-10-15 00:00:00,1,-200.0,9800.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,204
2012-10-19 00:00:00,XAU/USD,BUY,1736.27,1716.77,1775.212853,2.0,0.03,196.0,loss,1716.77,2012-10-19 00:00:00,4,-196.0,9604.0,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,208
2012-11-02 00:00:00,XAU/USD,BUY,1691.9,1589.97,1865.181,1.0,0.01,100.0,be,1691.9,2012-11-02 00:00:00,45,0.0,9604.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,218
2012-12-20 00:00:00,XAU/USD,BUY,1722.19,1645.83,1759.313662,2.0,0.01,192.08,loss,1645.83,2012-12-20 00:00:00,44,-192.08,9411.92,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,252
2012-02-03 12:00:00,USD/JPY,SELL,76.175,76.344,75.974107,1.0,0.26,100.0,loss,76.344,2012-02-03 12:00:00,4,-100.0,9900.0,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,152
2012-02-06 00:00:00,USD/JPY,SELL,76.558,76.729,76.345708,2.0,0.51,198.0,loss,76.729,2012-02-06 00:00:00,1,-198.0,9702.0,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,156
2012-02-07 00:00:00,USD/JPY,SELL,76.589,76.729,76.352352,2.0,0.61,194.04,loss,76.729,2012-02-07 00:00:00,3,-194.04,9507.96,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,162
2012-02-08 04:00:00,USD/JPY,SELL,76.867,77.120135,76.613865,2.0,0.33,190.16,loss,77.120135,2012-02-08 04:00:00,4,-190.16,9317.8,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,169
2012-02-09 04:00:00,USD/JPY,SELL,77.005,77.18,76.683233,1.0,0.23,93.18,loss,77.18,2012-02-09 04:00:00,3,-93.18,9224.62,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,175
2012-02-22 04:00:00,USD/JPY,BUY,79.634,79.359,79.952427,2.0,0.29,184.49,win,79.952427,2012-02-22 04:00:00,7,213.62,9438.24,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,231
2012-02-24 04:00:00,USD/JPY,BUY,80.219,79.612,80.527263,2.0,0.14,188.76,win,80.527263,2012-02-24 04:00:00,9,95.86,9534.11,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,243
2012-02-26 20:00:00,USD/JPY,BUY,80.968,80.034,81.34282,2.0,0.09,190.68,win,81.34282,2012-02-26 20:00:00,2,76.52,9610.63,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,248
2012-02-28 00:00:00,USD/JPY,BUY,80.639,80.034,81.197914,2.0,0.14,192.21,loss,80.034,2012-02-28 00:00:00,4,-192.21,9418.42,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,255
2012-02-29 16:00:00,USD/JPY,BUY,80.528,80.129,81.114886,2.0,0.21,188.37,win,81.114886,2012-02-29 16:00:00,7,277.07,9695.49,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,265
2012-03-02 04:00:00,USD/JPY,BUY,81.059,80.24,81.546301,2.0,0.1,193.91,win,81.546301,2012-03-02 04:00:00,6,115.38,9810.86,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,274
2012-03-06 08:00:00,USD/JPY,BUY,81.79,80.836,82.222698,2.0,0.09,196.22,loss,80.836,2012-03-06 08:00:00,11,-196.22,9614.64,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,288
2012-03-07 16:00:00,USD/JPY,BUY,80.63,80.24,81.070296,2.0,0.22,192.29,win,81.070296,2012-03-07 16:00:00,5,217.09,9831.73,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,296
2012-03-16 12:00:00,USD/JPY,BUY,83.489,83.189,83.999192,2.0,0.29,196.63,be,83.489,2012-03-16 12:00:00,4,0.0,9831.73,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,338
2012-03-16 12:00:00,USD/JPY,BUY,83.824,83.189,84.332626,2.0,0.14,196.63,loss,83.189,2012-03-16 12:00:00,1,-196.63,9635.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,338
2012-03-19 04:00:00,USD/JPY,BUY,83.456,83.189,83.909863,2.0,0.32,192.7,loss,83.189,2012-03-19 04:00:00,2,-192.7,9442.4,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,343
2012-03-20 08:00:00,USD/JPY,BUY,83.307,83.013,83.74246,2.0,0.28,188.85,win,83.74246,2012-03-20 08:00:00,4,279.72,9722.12,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,350
2012-03-21 08:00:00,USD/JPY,BUY,83.661,83.314,84.051553,2.0,0.25,194.44,be,83.661,2012-03-21 08:00:00,3,0.0,9722.12,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,356
2012-03-23 12:00:00,USD/JPY,BUY,83.187,82.112,83.647358,2.0,0.08,194.44,loss,82.112,2012-03-23 12:00:00,10,-194.44,9527.68,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,369
2012-03-27 00:00:00,USD/JPY,BUY,82.52,81.983,83.000989,2.0,0.16,190.55,win,83.000989,2012-03-27 00:00:00,7,170.67,9698.35,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,379
2012-03-29 08:00:00,USD/JPY,BUY,83.128,82.322,83.572227,2.0,0.11,193.97,loss,82.322,2012-03-29 08:00:00,11,-193.97,9504.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,393
2012-04-25 16:00:00,USD/JPY,BUY,81.407,81.199,81.744276,1.0,0.2,95.04,be,81.407,2012-04-25 16:00:00,1,0.0,9504.38,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,513
2012-04-26 08:00:00,USD/JPY,BUY,81.215,80.967,81.548912,1.0,0.17,95.04,loss,80.967,2012-04-26 08:00:00,1,-95.04,9409.34,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,517
2012-04-27 00:00:00,USD/JPY,BUY,81.046,80.846,81.417123,1.0,0.21,94.09,loss,80.846,2012-04-27 00:00:00,1,-94.09,9315.25,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,521
2012-06-15 00:00:00,USD/JPY,BUY,79.318,79.111,79.5871,1.0,0.2,93.15,loss,79.111,2012-06-15 00:00:00,8,-93.15,9222.1,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,738
2012-07-27 12:00:00,USD/JPY,SELL,78.18,78.458,77.96031,2.0,0.29,184.44,loss,78.458,2012-07-27 12:00:00,5,-184.44,9037.66,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,927
2012-07-30 08:00:00,USD/JPY,SELL,78.462,78.666,78.184346,2.0,0.39,180.75,win,78.184346,2012-07-30 08:00:00,3,246.01,9283.67,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,933
2012-07-31 08:00:00,USD/JPY,SELL,78.146,78.272,77.904405,2.0,0.65,185.67,loss,78.272,2012-07-31 08:00:00,3,-185.67,9098.0,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,939
2012-08-01 00:00:00,USD/JPY,SELL,78.098,78.272,77.88809,2.0,0.46,181.96,be,78.098,2012-08-01 00:00:00,1,0.0,9098.0,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,943
2012-08-01 20:00:00,USD/JPY,SELL,78.235,78.458,78.009512,2.0,0.36,181.96,loss,78.458,2012-08-01 20:00:00,2,-181.96,8916.04,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,948
2012-08-03 12:00:00,USD/JPY,SELL,78.215,78.458,77.953794,2.0,0.32,178.32,loss,78.458,2012-08-03 12:00:00,7,-178.32,8737.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,958
2012-08-06 00:00:00,USD/JPY,SELL,78.592,78.766,78.320979,2.0,0.44,174.75,be,78.592,2012-08-06 00:00:00,1,0.0,8737.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,962
2012-08-07 12:00:00,USD/JPY,SELL,78.234,78.528,77.967768,2.0,0.26,174.75,loss,78.528,2012-08-07 12:00:00,6,-174.75,8562.97,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,971
2012-09-28 12:00:00,USD/JPY,SELL,77.519,77.748,77.29,2.0,0.33,171.26,loss,77.748,2012-09-28 12:00:00,3,-171.26,8391.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1206
2012-10-01 04:00:00,USD/JPY,SELL,77.959,78.104,77.814,2.0,0.51,167.83,win,77.814,2012-10-01 04:00:00,2,167.83,8559.54,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1211
2012-10-03 00:00:00,USD/JPY,SELL,78.015,78.276,77.754,1.0,0.14,85.6,loss,78.276,2012-10-03 00:00:00,8,-85.6,8473.94,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,1222
2012-10-25 04:00:00,USD/JPY,BUY,79.88,79.21,80.148361,2.0,0.11,169.48,win,80.148361,2012-10-25 04:00:00,11,67.88,8541.83,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,1322
2012-10-26 08:00:00,USD/JPY,BUY,80.298,79.707,80.570586,2.0,0.13,170.84,loss,79.707,2012-10-26 08:00:00,3,-170.84,8370.99,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,1329
2012-10-30 04:00:00,USD/JPY,BUY,79.634,79.21,79.978763,2.0,0.17,167.42,be,79.634,2012-10-30 04:00:00,9,0.0,8370.99,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,1341
2012-11-01 00:00:00,USD/JPY,BUY,79.604,79.269,79.963295,2.0,0.22,167.42,win,79.963295,2012-11-01 00:00:00,8,179.56,8550.55,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1352
2012-11-02 00:00:00,USD/JPY,BUY,79.929,79.707,80.231222,2.0,0.33,167.42,win,80.231222,2012-11-02 00:00:00,9,227.92,8778.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1358
2012-11-02 12:00:00,USD/JPY,BUY,80.137,79.95,80.422265,2.0,0.4,171.01,win,80.422265,2012-11-02 12:00:00,6,260.87,9039.34,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1361
2012-11-02 12:00:00,USD/JPY,BUY,80.332,79.95,80.572625,2.0,0.2,175.57,win,80.572625,2012-11-02 12:00:00,2,110.59,9149.93,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1361
2012-11-07 00:00:00,USD/JPY,BUY,80.504,79.95,80.757474,2.0,0.15,183.0,loss,79.95,2012-11-07 00:00:00,13,-183.0,8966.93,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1377
2012-11-08 16:00:00,USD/JPY,BUY,79.862,79.52,80.258297,2.0,0.23,179.34,loss,79.52,2012-11-08 16:00:00,7,-179.34,8787.59,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1387
2012-12-12 16:00:00,USD/JPY,BUY,82.589,81.131,82.941869,2.0,0.05,175.75,win,82.941869,2012-12-12 16:00:00,89,42.54,8830.13,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,1536
2012-12-20 12:00:00,USD/JPY,BUY,83.914,83.605,84.364978,2.0,0.25,176.6,win,84.364978,2012-12-20 12:00:00,2,257.74,9087.87,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y,3,1572
2012-12-23 20:00:00,USD/JPY,BUY,83.942,83.605,84.404805,2.0,0.24,181.76,win,84.404805,2012-12-23 20:00:00,6,249.61,9337.48,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,1581
2012-12-24 12:00:00,USD/JPY,BUY,84.446,83.853,84.755681,2.0,0.14,186.75,win,84.755681,2012-12-24 12:00:00,1,97.53,9435.01,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1585
2012-12-27 00:00:00,USD/JPY,BUY,85.398,83.853,85.782448,2.0,0.05,188.7,win,85.782448,2012-12-27 00:00:00,4,46.95,9481.97,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1592
2012-12-27 20:00:00,USD/JPY,BUY,85.918,85.247,86.310963,2.0,0.12,189.64,win,86.310963,2012-12-27 20:00:00,2,111.06,9593.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1597
2012-12-31 00:00:00,USD/JPY,BUY,86.1,85.586,86.54006,2.0,0.16,191.86,open,86.1,2012-12-31 00:00:00,0,0.0,9593.03,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,1600
2013-07-23 00:00:00,XAU/USD,BUY,1295.64,1270.19,1344.188735,1.0,0.01,100.0,win,1344.188735,2013-07-23 00:00:00,2,190.76,10190.76,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,143
2013-08-23 00:00:00,XAU/USD,BUY,1332.95,1270.19,1388.019767,1.0,0.01,101.91,win,1388.019767,2013-08-23 00:00:00,20,89.42,10280.18,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,166
2013-09-12 00:00:00,XAU/USD,BUY,1417.24,1352.11,1466.91281,1.0,0.01,102.8,loss,1352.11,2013-09-12 00:00:00,11,-102.8,10177.38,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=?,2,180
2013-02-01 12:00:00,USD/JPY,BUY,92.082,90.742,92.590675,1.0,0.03,100.0,win,92.590675,2013-02-01 12:00:00,2,37.96,10037.96,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=?,2,140
2013-02-05 08:00:00,USD/JPY,BUY,92.757,91.783,93.267782,2.0,0.09,200.76,win,93.267782,2013-02-05 08:00:00,9,105.28,10143.24,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=?,3,152
2013-02-08 08:00:00,USD/JPY,BUY,93.575,92.49,94.235342,2.0,0.08,202.86,loss,92.49,2013-02-08 08:00:00,15,-202.86,9940.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,170
2013-02-11 08:00:00,USD/JPY,BUY,92.672,92.167,93.348952,2.0,0.17,198.81,be,92.672,2013-02-11 08:00:00,4,0.0,9940.38,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,177
2013-02-12 12:00:00,USD/JPY,BUY,94.184,93.277,94.890133,2.0,0.1,198.81,loss,93.277,2013-02-12 12:00:00,4,-198.81,9741.57,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y,4,184
2013-02-14 12:00:00,USD/JPY,BUY,93.043,92.49,93.847411,2.0,0.15,194.83,be,93.043,2013-02-14 12:00:00,9,0.0,9741.57,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,196
2013-02-14 12:00:00,USD/JPY,BUY,93.456,92.964,94.243929,2.0,0.17,194.83,loss,92.964,2013-02-14 12:00:00,6,-194.83,9546.74,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,196
2013-02-15 12:00:00,USD/JPY,BUY,92.482,92.167,93.183585,2.0,0.27,190.93,win,93.183585,2013-02-15 12:00:00,3,425.25,9971.99,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,202
2013-02-20 04:00:00,USD/JPY,BUY,93.764,93.277,94.522857,2.0,0.18,199.44,loss,93.277,2013-02-20 04:00:00,14,-199.44,9772.55,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,219
2013-02-21 08:00:00,USD/JPY,BUY,93.821,93.292,94.38001,2.0,0.16,195.45,loss,93.292,2013-02-21 08:00:00,4,-195.45,9577.1,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,226
2013-04-01 08:00:00,USD/JPY,BUY,96.19,93.283,99.9691,2.0,0.03,191.54,loss,93.283,2013-04-01 08:00:00,96,-191.54,9385.56,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y,3,394
