pair,direction,entry,sl,tp,risk_amt,risk_pct,volume,result,exit_price,exit_time,pnl,balance,reason,score,regime,trigger,_bar_idx,exit_time_dt,month
XAU/USD,BUY,1945.24,1920.67,1961.83707,1000.0,1.0,0.14,be,1945.24,2023-01-26 08:00:00,0.0,100000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,104,2023-01-26 08:00:00,2023-01
XAU/USD,BUY,1945.24,1920.67,1967.32615,1000.0,1.0,0.11,be,1945.24,2023-01-26 08:00:00,0.0,100000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,104,2023-01-26 08:00:00,2023-01
XAU/USD,BUY,1945.24,1920.67,1965.29583,1000.0,1.0,0.11,be,1945.24,2023-01-26 08:00:00,0.0,100000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,104,2023-01-26 08:00:00,2023-01
XAU/USD,BUY,1929.66,1920.67,1948.75474,1000.0,1.0,0.33,loss,1920.67,2023-01-27 04:00:00,-1000.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,109,2023-01-27 04:00:00,2023-01
XAU/USD,BUY,1929.67,1920.67,1951.227,990.0,1.0,0.29,be,1929.67,2023-01-30 00:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,114,2023-01-30 00:00:00,2023-01
XAU/USD,BUY,1926.07,1917.17,1944.39006,990.0,1.0,0.34,be,1926.07,2023-01-30 20:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,119,2023-01-30 20:00:00,2023-01
XAU/USD,BUY,1928.47,1890.32819,1923.97908,990.0,1.0,0.19,be,1928.47,2023-02-01 04:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,127,2023-02-01 04:00:00,2023-02
XAU/USD,BUY,1928.47,1911.38,1948.20918,990.0,1.0,0.21,be,1928.47,2023-02-01 04:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,127,2023-02-01 04:00:00,2023-02
XAU/USD,BUY,1928.47,1920.67,1952.58846,990.0,1.0,0.32,be,1928.47,2023-02-01 04:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,127,2023-02-01 04:00:00,2023-02
XAU/USD,BUY,1928.47,1919.88,1949.28408,990.0,1.0,0.33,be,1928.47,2023-02-01 04:00:00,0.0,99000.0,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,127,2023-02-01 04:00:00,2023-02
XAU/USD,BUY,1925.14,1919.88,1944.77059,990.0,1.0,0.38,win,1944.77059,2023-02-02 00:00:00,3694.73,102694.73,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,132,2023-02-02 00:00:00,2023-02
XAU/USD,BUY,1953.5,1900.84,1948.28242,1026.95,1.0,0.14,be,1953.5,2023-02-02 20:00:00,0.0,102694.73,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,137,2023-02-02 20:00:00,2023-02
XAU/USD,BUY,1978.37,1968.13,2020.7077,2053.89,2.0,0.37,loss,1968.13,2023-03-21 08:00:00,-2053.89,100640.84,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,334,2023-03-21 08:00:00,2023-03
XAU/USD,BUY,1961.81,1907.56,2016.45567,1026.95,1.0,0.04,be,1961.81,2023-03-21 12:00:00,0.0,100640.84,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,335,2023-03-21 12:00:00,2023-03
XAU/USD,BUY,1978.37,1907.56,2012.3063,2053.89,2.0,0.08,be,1978.37,2023-03-21 12:00:00,0.0,100640.84,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,335,2023-03-21 12:00:00,2023-03
XAU/USD,BUY,1939.6,1907.56,1968.24127,2012.82,2.0,0.18,win,1968.24127,2023-03-22 16:00:00,1799.3,102440.14,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,342,2023-03-22 16:00:00,2023-03
XAU/USD,BUY,1978.11,1965.91,2008.46025,1024.4,1.0,0.23,be,1978.11,2023-03-24 16:00:00,0.0,102440.14,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,354,2023-03-24 16:00:00,2023-03
XAU/USD,BUY,1978.11,1965.91,2006.447,1024.4,1.0,0.24,be,1978.11,2023-03-24 16:00:00,0.0,102440.14,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,354,2023-03-24 16:00:00,2023-03
XAU/USD,BUY,1974.64,1935.45,1995.23842,2048.8,2.0,0.16,be,1974.64,2023-03-29 04:00:00,0.0,102440.14,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,369,2023-03-29 04:00:00,2023-03
XAU/USD,BUY,1961.89,1958.69,1988.7894,1024.4,1.0,0.28,be,1961.89,2023-03-30 00:00:00,0.0,102440.14,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,374,2023-03-30 00:00:00,2023-03
XAU/USD,BUY,1968.68,1958.69,1985.29724,1024.4,1.0,0.36,win,1985.29724,2023-03-31 12:00:00,1703.98,104144.11,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,383,2023-03-31 12:00:00,2023-03
XAU/USD,BUY,1981.21,1966.62,1996.49407,1024.4,1.0,0.23,be,1981.21,2023-03-31 20:00:00,0.0,104144.11,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,385,2023-03-31 20:00:00,2023-03
XAU/USD,BUY,1961.82,1955.36,1987.78947,1041.44,1.0,0.27,win,1987.78947,2023-04-03 16:00:00,4186.64,108330.75,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,390,2023-04-03 16:00:00,2023-04
XAU/USD,BUY,2005.81,2000.82,2033.96849,1083.31,1.0,0.28,win,2033.96849,2023-04-13 12:00:00,6113.09,114443.84,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,431,2023-04-13 12:00:00,2023-04
XAU/USD,BUY,2026.71,2010.03,2046.31821,1083.31,1.0,0.18,win,2046.31821,2023-04-13 16:00:00,1273.48,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,432,2023-04-13 16:00:00,2023-04
XAU/USD,BUY,2043.29,2010.03,2063.63824,1157.17,1.0,0.1,be,2043.29,2023-04-14 12:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,437,2023-04-14 12:00:00,2023-04
XAU/USD,BUY,2029.63,2019.49,2039.77,1157.17,1.0,0.32,be,2029.63,2023-05-11 08:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,550,2023-05-11 08:00:00,2023-05
XAU/USD,BUY,2010.78,1999.56,2030.32,1157.17,1.0,0.21,be,2010.78,2023-05-12 20:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,559,2023-05-12 20:00:00,2023-05
XAU/USD,BUY,2010.78,1999.56,2024.44,1157.17,1.0,0.26,be,2010.78,2023-05-12 20:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,559,2023-05-12 20:00:00,2023-05
XAU/USD,BUY,1973.74,1952.4,1990.79951,1157.17,1.0,0.13,be,1973.74,2023-07-20 12:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,851,2023-07-20 12:00:00,2023-07
XAU/USD,BUY,1980.76,1969.76,1994.42905,1157.17,1.0,0.29,be,1980.76,2023-07-20 12:00:00,0.0,115717.32,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,851,2023-07-20 12:00:00,2023-07
XAU/USD,BUY,1972.21,1965.34,1984.078,2314.35,2.0,0.93,loss,1965.34,2023-07-21 08:00:00,-2314.35,113402.98,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,neutral,h1_fractal,856,2023-07-21 08:00:00,2023-07
XAU/USD,BUY,1962.43,1952.4,1979.481,1134.03,1.0,0.31,be,1962.43,2023-07-24 20:00:00,0.0,113402.98,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,neutral,h1_fractal,865,2023-07-24 20:00:00,2023-07
XAU/USD,BUY,1961.2,1956.8,1971.326,1134.03,1.0,0.59,loss,1956.8,2023-07-25 16:00:00,-1134.03,112268.95,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,neutral,h1_fractal,870,2023-07-25 16:00:00,2023-07
XAU/USD,BUY,1963.92,1956.8,1978.886,1122.69,1.0,0.38,win,1978.886,2023-07-27 04:00:00,2359.86,114628.8,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,neutral,h1_fractal,879,2023-07-27 04:00:00,2023-07
XAU/USD,BUY,1946.88,1931.95113,1977.25408,1146.29,1.0,0.19,be,1946.88,2023-07-28 00:00:00,0.0,114628.8,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,neutral,h1_fractal,884,2023-07-28 00:00:00,2023-07
XAU/USD,BUY,1960.23,1942.57,1968.41,1146.29,1.0,0.25,be,1960.23,2023-07-31 00:00:00,0.0,114628.8,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,890,2023-07-31 00:00:00,2023-07
XAU/USD,BUY,1959.11,1956.8,1985.98,1146.29,1.0,0.22,be,1959.11,2023-08-01 04:00:00,0.0,114628.8,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,897,2023-08-01 04:00:00,2023-08
XAU/USD,BUY,1944.26,1942.57,1943.07,1146.29,1.0,12.77,win,1943.07,2023-08-02 00:00:00,807.15,115435.95,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,902,2023-08-02 00:00:00,2023-08
XAU/USD,BUY,1945.13,1941.24,1949.02,1154.36,1.0,0.83,be,1945.13,2023-08-02 20:00:00,0.0,115435.95,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,907,2023-08-02 20:00:00,2023-08
XAU/USD,BUY,1945.09,1934.97,1954.61,1154.36,1.0,0.33,be,1945.09,2023-08-31 20:00:00,0.0,115435.95,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,1033,2023-08-31 20:00:00,2023-08
XAU/USD,BUY,1943.11,1934.97,1953.49,1154.36,1.0,0.35,loss,1934.97,2023-09-01 16:00:00,-1154.36,114281.59,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,range,h1_fractal,1038,2023-09-01 16:00:00,2023-09
XAU/USD,BUY,1984.43,1973.29,2005.39513,2285.63,2.0,0.52,be,1984.43,2023-10-27 12:00:00,0.0,114281.59,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,1277,2023-10-27 12:00:00,2023-10
XAU/USD,BUY,2002.77,1976.84,2022.07447,1142.82,1.0,0.13,be,2002.77,2023-10-30 04:00:00,0.0,114281.59,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1282,2023-10-30 04:00:00,2023-10
XAU/USD,BUY,1998.96,1990.89,2015.87758,1142.82,1.0,0.46,loss,1990.89,2023-10-31 04:00:00,-1142.82,113138.78,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1288,2023-10-31 04:00:00,2023-10
XAU/USD,BUY,1990.75,1976.84,2003.69862,1131.39,1.0,0.41,be,1990.75,2023-11-01 00:00:00,0.0,113138.78,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1293,2023-11-01 00:00:00,2023-11
XAU/USD,BUY,1977.81,1976.84,2003.56033,1131.39,1.0,0.33,win,2003.56033,2023-11-03 12:00:00,30034.65,143173.42,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1308,2023-11-03 12:00:00,2023-11
XAU/USD,BUY,1977.81,1964.36,1994.30581,1131.39,1.0,0.3,win,1994.30581,2023-11-03 12:00:00,1387.6,144561.02,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1308,2023-11-03 12:00:00,2023-11
XAU/USD,BUY,1991.11,1978.85,2001.57207,1445.61,1.0,0.49,loss,1978.85,2023-11-06 20:00:00,-1445.61,143115.41,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1316,2023-11-06 20:00:00,2023-11
XAU/USD,BUY,1966.75,1957.13496,1978.12339,1431.15,1.0,0.44,be,1966.75,2023-11-08 08:00:00,0.0,143115.41,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1325,2023-11-08 08:00:00,2023-11
XAU/USD,BUY,1949.27,1940.37057,1963.21258,1431.15,1.0,0.41,win,1963.21258,2023-11-09 16:00:00,2242.16,145357.57,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1333,2023-11-09 16:00:00,2023-11
XAU/USD,BUY,1993.62,1986.9,2001.318,2907.15,2.0,1.52,win,2001.318,2023-11-24 12:00:00,3330.25,148687.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1398,2023-11-24 12:00:00,2023-11
XAU/USD,BUY,2012.94,1995.45,2033.844,2973.76,2.0,0.58,be,2012.94,2023-11-27 12:00:00,0.0,148687.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1403,2023-11-27 12:00:00,2023-11
XAU/USD,BUY,2015.29,2005.69,2031.61,2973.76,2.0,0.86,be,2015.29,2023-11-28 08:00:00,0.0,148687.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1408,2023-11-28 08:00:00,2023-11
XAU/USD,BUY,2041.17,2011.62,2090.487,2973.76,2.0,0.28,be,2041.17,2023-11-29 08:00:00,0.0,148687.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1414,2023-11-29 08:00:00,2023-11
XAU/USD,BUY,2044.6,2035.3,2059.33,2973.76,2.0,0.93,be,2044.6,2023-11-30 04:00:00,0.0,148687.82,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1419,2023-11-30 04:00:00,2023-11
XAU/USD,BUY,2039.59,2011.62,2052.04768,2973.76,2.0,0.35,win,2052.04768,2023-12-01 16:00:00,1324.49,150012.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1428,2023-12-01 16:00:00,2023-12
XAU/USD,BUY,2085.48,2035.3,2112.66904,3000.25,2.0,0.2,be,2085.48,2023-12-04 12:00:00,0.0,150012.31,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1433,2023-12-04 12:00:00,2023-12
XAU/USD,BUY,2034.75,2020.09,2072.689,3000.25,2.0,0.57,loss,2020.09,2023-12-05 12:00:00,-3000.25,147012.07,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1439,2023-12-05 12:00:00,2023-12
XAU/USD,BUY,2029.97,2020.09,2056.04686,2940.24,2.0,0.78,be,2029.97,2023-12-07 00:00:00,0.0,147012.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1448,2023-12-07 00:00:00,2023-12
XAU/USD,BUY,2021.76,2009.92,2049.08187,2940.24,2.0,0.73,be,2021.76,2023-12-07 16:00:00,0.0,147012.07,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1452,2023-12-07 16:00:00,2023-12
XAU/USD,BUY,2026.08,2020.09,2050.89137,2940.24,2.0,0.92,be,2026.08,2023-12-08 12:00:00,0.0,147012.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1457,2023-12-08 12:00:00,2023-12
XAU/USD,BUY,2026.08,2020.09,2049.87978,2940.24,2.0,0.86,be,2026.08,2023-12-08 12:00:00,0.0,147012.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1457,2023-12-08 12:00:00,2023-12
XAU/USD,BUY,2062.99,2058.19,2079.92555,2940.24,2.0,1.36,be,2062.99,2024-01-03 12:00:00,0.0,147012.07,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1553,2024-01-03 12:00:00,2024-01
XAU/USD,BUY,2186.68,2153.99,2202.8043,2940.24,2.0,0.35,be,2186.68,2024-03-11 08:00:00,0.0,147012.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1841,2024-03-11 08:00:00,2024-03
XAU/USD,BUY,2182.58,2153.99,2200.69827,2940.24,2.0,0.3,be,2182.58,2024-03-12 04:00:00,0.0,147012.07,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1846,2024-03-12 04:00:00,2024-03
XAU/USD,BUY,2165.75,2123.71,2176.15532,2940.24,2.0,0.27,be,2165.75,2024-03-13 00:00:00,0.0,147012.07,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1851,2024-03-13 00:00:00,2024-03
XAU/USD,BUY,2163.57,2153.99,2187.59836,2940.24,2.0,0.55,be,2163.57,2024-03-14 12:00:00,0.0,147012.07,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1860,2024-03-14 12:00:00,2024-03
XAU/USD,BUY,2171.74,2153.99,2184.82483,2940.24,2.0,0.56,loss,2153.99,2024-03-14 16:00:00,-2940.24,144071.83,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1861,2024-03-14 16:00:00,2024-03
XAU/USD,BUY,2164.45,2153.99,2184.47854,2881.44,2.0,0.54,be,2164.45,2024-03-15 16:00:00,0.0,144071.83,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1867,2024-03-15 16:00:00,2024-03
XAU/USD,BUY,2147.92,2136.31329,2163.39561,2881.44,2.0,0.69,win,2163.39561,2024-03-18 12:00:00,3841.92,147913.74,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1873,2024-03-18 12:00:00,2024-03
XAU/USD,BUY,2160.82,2153.99,2174.08612,2958.27,2.0,1.21,be,2160.82,2024-03-19 08:00:00,0.0,147913.74,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1878,2024-03-19 08:00:00,2024-03
XAU/USD,BUY,2157.15,2152.75,2172.7755,2958.27,2.0,1.39,loss,2152.75,2024-03-20 08:00:00,-2958.27,144955.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1884,2024-03-20 08:00:00,2024-03
XAU/USD,BUY,2157.15,2152.75,2172.47983,2958.27,2.0,1.32,loss,2152.75,2024-03-20 08:00:00,-2958.27,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1884,2024-03-20 08:00:00,2024-03
XAU/USD,BUY,2186.16,2174.81,2230.78656,2839.94,2.0,0.3,be,2186.16,2024-03-21 12:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1891,2024-03-21 12:00:00,2024-03
XAU/USD,BUY,2184.99,2152.75,2202.9568,2839.94,2.0,0.4,be,2184.99,2024-03-22 08:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1896,2024-03-22 08:00:00,2024-03
XAU/USD,BUY,2169.44,2152.75,2190.4636,2839.94,2.0,0.65,be,2169.44,2024-03-25 12:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1904,2024-03-25 12:00:00,2024-03
XAU/USD,BUY,2169.44,2157.12,2189.26133,2839.94,2.0,0.85,be,2169.44,2024-03-25 12:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1904,2024-03-25 12:00:00,2024-03
XAU/USD,BUY,2169.44,2157.12,2198.778,2839.94,2.0,0.44,be,2169.44,2024-03-25 12:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1904,2024-03-25 12:00:00,2024-03
XAU/USD,BUY,2169.44,2152.75,2188.87325,2839.94,2.0,0.62,be,2169.44,2024-03-25 12:00:00,0.0,141997.19,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1904,2024-03-25 12:00:00,2024-03
XAU/USD,BUY,2170.79,2163.55,2189.16957,2839.94,2.0,1.09,win,2189.16957,2024-03-26 08:00:00,7209.52,149206.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1909,2024-03-26 08:00:00,2024-03
XAU/USD,BUY,2177.04,2167.53,2201.0195,2984.13,2.0,0.77,win,2201.0195,2024-03-28 08:00:00,7524.5,156731.22,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1921,2024-03-28 08:00:00,2024-03
XAU/USD,BUY,2326.17,2267.68,2363.59986,3134.62,2.0,0.15,be,2326.17,2024-04-08 00:00:00,0.0,156731.22,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1955,2024-04-08 00:00:00,2024-04
XAU/USD,BUY,2343.99,2318.66,2376.26377,3134.62,2.0,0.33,be,2343.99,2024-04-09 16:00:00,0.0,156731.22,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1965,2024-04-09 16:00:00,2024-04
XAU/USD,BUY,2329.02,2267.68,2365.56476,3134.62,2.0,0.15,be,2329.02,2024-04-10 12:00:00,0.0,156731.22,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1970,2024-04-10 12:00:00,2024-04
XAU/USD,BUY,2340.36,2318.66,2383.24914,3134.62,2.0,0.31,be,2340.36,2024-04-10 12:00:00,0.0,156731.22,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1970,2024-04-10 12:00:00,2024-04
XAU/USD,BUY,2341.96,2319.3,2374.52105,3134.62,2.0,0.41,win,2374.52105,2024-04-11 20:00:00,4504.27,161235.48,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1978,2024-04-11 20:00:00,2024-04
XAU/USD,BUY,2341.96,2319.3,2373.43912,3134.62,2.0,0.39,win,2373.43912,2024-04-11 20:00:00,4354.6,165590.08,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1978,2024-04-11 20:00:00,2024-04
XAU/USD,BUY,2399.95,2338.24,2432.38717,3311.8,2.0,0.15,loss,2338.24,2024-04-12 20:00:00,-3311.8,162278.28,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1984,2024-04-12 20:00:00,2024-04
XAU/USD,BUY,2353.13,2325.65,2396.21066,3245.57,2.0,0.38,loss,2325.65,2024-04-15 16:00:00,-3245.57,159032.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1989,2024-04-15 16:00:00,2024-04
XAU/USD,BUY,2387.9,2338.24,2430.31361,3180.65,2.0,0.18,be,2387.9,2024-04-16 12:00:00,0.0,159032.71,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1994,2024-04-16 12:00:00,2024-04
XAU/USD,BUY,2382.67,2362.96,2425.14757,3180.65,2.0,0.41,be,2382.67,2024-04-17 08:00:00,0.0,159032.71,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1999,2024-04-17 08:00:00,2024-04
XAU/USD,BUY,2372.6,2338.24,2404.42123,3180.65,2.0,0.39,be,2372.6,2024-04-18 04:00:00,0.0,159032.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2004,2024-04-18 04:00:00,2024-04
XAU/USD,BUY,2384.08,2362.96,2419.94779,3180.65,2.0,0.41,be,2384.08,2024-04-19 00:00:00,0.0,159032.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2009,2024-04-19 00:00:00,2024-04
XAU/USD,BUY,2376.72,2362.96,2419.15534,3180.65,2.0,0.57,be,2376.72,2024-04-22 00:00:00,0.0,159032.71,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2015,2024-04-22 00:00:00,2024-04
XAU/USD,BUY,2342.12,2324.14,2377.69761,3180.65,2.0,0.62,loss,2324.14,2024-04-23 00:00:00,-3180.65,155852.06,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2021,2024-04-23 00:00:00,2024-04
XAU/USD,BUY,2302.09,2324.14,2373.11854,3117.04,2.0,1.63,loss,2324.14,2024-04-23 20:00:00,-3117.04,152735.02,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,2026,2024-04-23 20:00:00,2024-04
